Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Payment_Mode,Sales,Cost,Profit
ORD115822,2025-10-11,CUST14520,Aisha Gupta,Female,35.0,Kochi,Kerala,South,Electronics,Accessories,Wireless Mouse,2,799,0.05,Credit Card,1518.1,840,678.1
ORD129836,2025-09-17,CUST10293,Nikhil Chavan,Female,35.0,Bengaluru,Karnataka,South,Electronics,Laptops,Lenovo IdeaPad Slim,5,58999,0.0,UPI,294995.0,227500,67495.0
ORD119501,2025-06-05,CUST11358,Rahul Jadhav,Male,40.0,Hyderabad,Telangana,South,Electronics,Accessories,USB-C Hub,2,1899,0.1,UPI,3418.2,2100,1318.2
ORD127512,2025-05-06,CUST16130,Aditya Gawande,Female,50.0,Patna,Bihar,East,Clothing,Footwear,Casual Sneakers,5,2199,0.0,Wallet,10995.0,6000,4995.0
ORD129323,2024-03-13,CUST16493,Kavya Das,Female,40.0,Jaipur,Rajasthan,North,Home & Kitchen,Furniture,Office Chair,3,8999,0.05,Net Banking,25647.15,18300,7347.15
ORD110640,2025-11-11,CUST16341,Rahul Mishra,Male,33.0,Pune,Maharashtra,West,Electronics,Laptops,HP 15s Laptop,2,54999,0.0,Credit Card,109998.0,86000,23998.0
ORD109768,2025-05-10,CUST15549,Zoya Reddy,Male,18.0,Ahmedabad,Gujarat,West,Home & Kitchen,Kitchen,Air Fryer,1,6999,0.0,Debit Card,6999.0,4650,2349.0
ORD113399,2024-04-28,CUST13300,Amit Sharma,Female,53.0,Kolkata,West Bengal,East,Home & Kitchen,Appliances,Ceiling Fan,5,2899,0.05,UPI,13770.25,9250,4520.25
ORD103762,2024-01-21,CUST10419,Meera Verma,Female,51.0,Mysuru,Karnataka,South,Electronics,Accessories,Wireless Mouse,1,799,0.0,Cash,799.0,420,379.0
ORD100213,2024-08-04,CUST13848,Sneha Iyer,Male,43.0,Nashik,Maharashtra,West,Grocery,Staples,Basmati Rice 5kg,2,699,0.1,UPI,1258.2,1040,218.2
ORD117162,2025-07-15,CUST10006,Rahul Pawar,Female,35.0,Delhi,Delhi,North,Clothing,Women,Saree,5,2499,0.0,UPI,12495.0,6500,5995.0
ORD119880,2025-01-06,CUST14971,Rohan Shah,Male,40.0,Chandigarh,Chandigarh,North,Sports,Fitness,Dumbbell Set,5,2499,0.2,Credit Card,9996.0,7250,2746.0
ORD129590,2024-11-26,CUST10065,Rohan Shah,Male,20.0,Pune,Maharashtra,West,Home & Kitchen,Furniture,Office Chair,3,8999,0.0,UPI,26997.0,18300,8697.0
ORD118427,2025-02-17,CUST13249,Sneha Mishra,Male,18.0,Nashik,Maharashtra,West,Beauty,Hair Care,Shampoo,1,499,0.0,Debit Card,499.0,240,259.0
ORD108920,2025-01-14,CUST13440,Rohan Mehta,Male,25.0,Mysuru,Karnataka,South,Home & Kitchen,Kitchen,Air Fryer,1,6999,0.2,UPI,5599.2,4650,949.2
ORD121804,2025-07-10,CUST12086,Neha Singh,Male,25.0,Kochi,Kerala,South,Electronics,Mobiles,OnePlus Nord CE,2,24999,0.15,Credit Card,42498.3,35600,6898.3
ORD106154,2025-05-21,CUST14456,Diya Kumar,Female,,Patna,Bihar,East,Electronics,Accessories,Mechanical Keyboard,4,2499,0.05,Debit Card,9496.2,5800,3696.2
ORD126143,2025-05-29,CUST11895,Aisha Kumar,Female,18.0,Ahmedabad,Gujarat,West,Sports,Fitness,Yoga Mat,1,899,0.15,UPI,764.15,420,344.15
ORD108357,2025-10-30,CUST13807,Pooja Reddy,Female,23.0,Delhi,Delhi,North,Electronics,Laptops,Lenovo IdeaPad Slim,4,58999,0.15,UPI,200596.6,182000,18596.6
ORD117773,2025-09-10,CUST16014,Ananya Shah,Male,29.0,Bhubaneswar,Odisha,East,Electronics,Audio,Boat Airdopes,1,1499,0.0,Cash,1499.0,820,679.0
ORD126589,2024-01-08,CUST11687,Karan Kulkarni,Female,28.0,Surat,Gujarat,West,Sports,Outdoor,Football,1,999,0.15,UPI,849.15,480,369.15
ORD124849,2025-10-05,CUST13312,Meera Chavan,Female,29.0,Patna,Bihar,East,Electronics,Accessories,USB-C Hub,5,1899,0.1,Cash,8545.5,5250,3295.5
ORD104167,2025-10-04,CUST13015,Rahul Singh,Male,28.0,Surat,Gujarat,West,Electronics,Mobiles,Samsung Galaxy A15,1,17999,0.1,UPI,16199.1,12500,3699.1
ORD127344,2024-08-02,CUST13120,Aisha Singh,Male,33.0,Bhubaneswar,Odisha,East,Electronics,Laptops,HP 15s Laptop,1,54999,0.1,Credit Card,49499.1,43000,6499.1
ORD120172,2024-07-14,CUST11929,Neha Sharma,Male,32.0,Mysuru,Karnataka,South,Home & Kitchen,Kitchen,Electric Kettle,1,1499,0.1,Credit Card,1349.1,850,499.1
ORD124970,2025-08-28,CUST15915,Sneha Singh,Male,18.0,Kolkata,West Bengal,East,Grocery,Snacks,Dry Fruits 500g,2,799,0.2,Net Banking,1278.4,1040,238.4
ORD116967,2025-07-06,CUST14264,Rahul Das,Male,27.0,Surat,Gujarat,West,Beauty,Skincare,Face Wash,2,399,0.15,Debit Card,678.3,360,318.3
ORD129991,2024-01-19,CUST10517,Yash Kumar,Male,40.0,Kolkata,West Bengal,East,Electronics,Audio,JBL Bluetooth Speaker,3,3999,0.1,Credit Card,10797.3,7350,3447.3
ORD120475,2025-04-01,CUST12824,Simran Pawar,Female,30.0,Mysuru,Karnataka,South,Grocery,Beverages,Coffee 500g,3,499,0.2,Net Banking,1197.6,870,327.6
ORD116500,2025-09-04,CUST16311,Simran Verma,Male,42.0,Kochi,Kerala,South,Clothing,Footwear,Casual Sneakers,2,2199,0.0,,4398.0,2400,1998.0
ORD123028,2025-01-10,CUST11100,Riya Verma,Female,21.0,Jaipur,Rajasthan,North,Sports,Fitness,Dumbbell Set,2,2499,0.05,Wallet,4748.1,2900,1848.1
ORD105109,2025-12-26,CUST16385,Sneha Verma,Female,21.0,Mysuru,Karnataka,South,Sports,Outdoor,Football,1,999,0.15,UPI,849.15,480,369.15
ORD104818,2025-08-23,CUST13825,Riya Iyer,Male,33.0,Kochi,Kerala,South,Beauty,Hair Care,Shampoo,3,499,0.0,Cash,1497.0,720,777.0
ORD129774,2024-05-04,CUST11290,Aisha Mehta,Male,34.0,Lucknow,Uttar Pradesh,North,Clothing,Men,Jeans,4,1999,0.15,Debit Card,6796.6,4200,2596.6
ORD128533,2025-03-20,CUST12632,Rohan Jadhav,Male,25.0,Mysuru,Karnataka,South,Sports,Outdoor,Football,1,999,0.05,UPI,949.05,480,469.05
ORD108712,2025-04-20,CUST16342,Aisha Chavan,Male,29.0,Jaipur,Rajasthan,North,Electronics,Audio,JBL Bluetooth Speaker,1,3999,0.05,UPI,3799.05,2450,1349.05
ORD101763,2025-09-08,CUST11665,Neha Chavan,Female,41.0,Surat,Gujarat,West,Home & Kitchen,Furniture,Office Chair,1,8999,0.25,Debit Card,6749.25,6100,649.25
ORD118259,2024-02-13,CUST14414,Diya Verma,Male,48.0,Amravati,Maharashtra,West,Home & Kitchen,Kitchen,Air Fryer,1,6999,0.1,UPI,6299.1,4650,1649.1
ORD113547,2024-09-26,CUST14704,Simran Joshi,Male,41.0,Bhubaneswar,Odisha,East,Electronics,Audio,Boat Airdopes,1,1499,0.0,UPI,1499.0,820,679.0
ORD111536,2025-02-03,CUST10777,Rahul Shah,Male,22.0,Chennai,Tamil Nadu,South,Home & Kitchen,Kitchen,Air Fryer,3,6999,0.2,Credit Card,16797.6,13950,2847.6
ORD126829,2025-08-03,CUST10759,Priya Sharma,Female,29.0,Bengaluru,Karnataka,South,Electronics,Audio,Boat Airdopes,1,1499,0.05,UPI,1424.05,820,604.05
ORD115069,2025-09-12,CUST13947,Kavya Gupta,Male,39.0,Mumbai,Maharashtra,West,Clothing,Footwear,Running Shoes,1,2999,0.05,Net Banking,2849.05,1650,1199.05
ORD103224,2025-02-24,CUST10260,Priya Mehta,Male,31.0,Surat,Gujarat,West,Grocery,Staples,Wheat Flour 5kg,1,299,0.05,Credit Card,284.05,220,64.05
ORD100526,2024-07-05,CUST11322,Arjun Jadhav,Male,37.0,Delhi,Delhi,North,Grocery,Beverages,Coffee 500g,5,499,0.0,Credit Card,2495.0,1450,1045.0
ORD124109,2024-10-20,CUST15632,Yash Verma,Male,29.0,Chennai,Tamil Nadu,South,Sports,Outdoor,Football,1,999,0.0,Debit Card,999.0,480,519.0
ORD115251,2025-01-09,CUST12189,Karan Singh,Male,32.0,Nashik,Maharashtra,West,Grocery,Beverages,Green Tea,1,349,0.25,Net Banking,261.75,190,71.75
ORD119330,2025-07-18,CUST15689,Varun Nair,Male,33.0,Bengaluru,Karnataka,South,Clothing,Men,Formal Shirt,2,1299,0.0,Debit Card,2598.0,1300,1298.0
ORD120857,2024-08-15,CUST11697,Meera Verma,Female,32.0,Delhi,Delhi,North,Electronics,Accessories,Mechanical Keyboard,2,2499,0.1,Credit Card,4498.2,2900,1598.2
ORD112091,2024-07-24,CUST16483,Aisha Mishra,Female,24.0,Amravati,Maharashtra,West,Sports,Fitness,Yoga Mat,2,899,0.2,UPI,1438.4,840,598.4
ORD105655,2025-11-02,CUST15524,Pooja Reddy,Female,36.0,Mysuru,Karnataka,South,Electronics,Laptops,HP 15s Laptop,1,54999,0.2,UPI,43999.2,43000,999.2
ORD108884,2024-02-07,CUST13209,Arjun Gawande,Female,23.0,Mysuru,Karnataka,South,Grocery,Snacks,Dry Fruits 500g,2,799,0.0,UPI,1598.0,1040,558.0
ORD106059,2024-10-26,CUST15757,Diya Gawande,Male,32.0,Nashik,Maharashtra,West,Home & Kitchen,Kitchen,Mixer Grinder,3,3499,0.15,UPI,8922.45,6600,2322.45
ORD117343,2025-10-03,CUST15858,Tanvi Kulkarni,Male,25.0,Lucknow,Uttar Pradesh,North,Beauty,Skincare,Moisturizer,2,699,0.0,Credit Card,1398.0,640,758.0
ORD106342,2025-04-21,CUST12349,Akash Patil,Male,49.0,Chandigarh,Chandigarh,North,Electronics,Audio,Boat Airdopes,3,1499,0.2,UPI,3597.6,2460,1137.6
ORD120017,2025-05-20,CUST15500,Riya Singh,Female,27.0,Lucknow,Uttar Pradesh,North,Clothing,Women,Saree,4,2499,0.05,Cash,9496.2,5200,4296.2
ORD113997,2025-08-26,CUST10446,Akash Iyer,Female,18.0,Lucknow,Uttar Pradesh,North,Electronics,Laptops,Lenovo IdeaPad Slim,4,58999,0.15,UPI,200596.6,182000,18596.6
ORD117434,2024-03-21,CUST11344,Diya Mehta,Female,40.0,Aurangabad,Maharashtra,West,Home & Kitchen,Kitchen,Electric Kettle,1,1499,0.0,UPI,1499.0,850,649.0
ORD108782,2025-10-16,CUST10850,Neha Pawar,Male,38.0,Patna,Bihar,East,Electronics,Mobiles,Samsung Galaxy A15,3,17999,0.15,UPI,45897.45,37500,8397.45
ORD108711,2025-06-29,CUST10105,Isha Nair,Female,38.0,Surat,Gujarat,West,Home & Kitchen,Kitchen,Mixer Grinder,4,3499,0.2,UPI,11196.8,8800,2396.8
ORD103380,2024-02-07,CUST15770,Raj Iyer,Female,41.0,Kolkata,West Bengal,East,Electronics,Accessories,USB-C Hub,2,1899,0.15,UPI,3228.3,2100,1128.3
ORD103676,2024-05-31,CUST13109,Pooja Verma,Male,25.0,Kochi,Kerala,South,Electronics,Laptops,Lenovo IdeaPad Slim,5,58999,0.0,UPI,294995.0,227500,67495.0
ORD105776,2025-03-21,CUST12428,Aditya Reddy,Male,33.0,Nagpur,Maharashtra,West,Electronics,Audio,JBL Bluetooth Speaker,4,3999,0.15,UPI,13596.6,9800,3796.6
ORD128664,2025-04-15,CUST10130,Ananya Mehta,Male,39.0,Bengaluru,Karnataka,South,Home & Kitchen,Kitchen,Electric Kettle,1,1499,0.15,UPI,1274.15,850,424.15
ORD106573,2024-12-08,CUST12266,Aarav Gawande,Male,38.0,Delhi,Delhi,North,Electronics,Audio,Boat Airdopes,4,1499,0.05,Cash,5696.2,3280,2416.2
ORD121563,2025-06-10,CUST15028,Pooja Kumar,Female,26.0,Pune,Maharashtra,West,Grocery,Beverages,Green Tea,4,349,0.05,UPI,1326.2,760,566.2
ORD101607,2024-05-30,CUST13118,Zoya Reddy,Male,53.0,Amravati,Maharashtra,West,Clothing,Men,Formal Shirt,3,1299,0.15,UPI,3312.45,1950,1362.45
ORD119994,2025-08-10,CUST15836,Diya Patil,Female,18.0,Kochi,Kerala,South,Clothing,Men,Formal Shirt,2,1299,0.05,Net Banking,2468.1,1300,1168.1
ORD129757,2024-03-07,CUST13914,Isha Joshi,Female,19.0,Bengaluru,Karnataka,South,Home & Kitchen,Appliances,LED TV 43 inch,1,32999,0.2,Credit Card,26399.2,25500,899.2
ORD123019,2024-07-26,CUST13434,Pooja Gupta,Female,32.0,Amravati,Maharashtra,West,Electronics,Accessories,Wireless Mouse,1,799,0.2,UPI,639.2,420,219.2
ORD122605,2025-05-10,CUST12248,Karan Shah,Female,37.0,Ahmedabad,Gujarat,West,Home & Kitchen,Appliances,Ceiling Fan,2,2899,0.2,UPI,4638.4,3700,938.4
ORD126385,2024-07-10,CUST11809,Aditya Deshmukh,Female,21.0,Mumbai,Maharashtra,West,Beauty,Hair Care,Shampoo,2,499,0.15,UPI,848.3,480,368.3
ORD115883,2024-10-17,CUST11838,Tanvi Deshmukh,Male,36.0,Kochi,Kerala,South,Beauty,Skincare,Face Wash,2,399,0.0,UPI,798.0,360,438.0
ORD117175,2024-09-24,CUST14095,Ananya Gupta,Female,25.0,Ahmedabad,Gujarat,West,Sports,Fitness,Yoga Mat,2,899,0.1,Credit Card,1618.2,840,778.2
ORD108984,2024-04-17,CUST16270,Ananya Sharma,Female,18.0,Ahmedabad,Gujarat,West,Clothing,Footwear,Running Shoes,1,2999,0.0,UPI,2999.0,1650,1349.0
ORD119440,2024-07-16,CUST12114,Pooja Shah,Male,30.0,Aurangabad,Maharashtra,West,Sports,Fitness,Dumbbell Set,5,2499,0.0,Credit Card,12495.0,7250,5245.0
ORD126431,2025-12-22,CUST13370,Neha Deshmukh,Female,38.0,Nagpur,Maharashtra,West,Home & Kitchen,Kitchen,Mixer Grinder,3,3499,0.0,Credit Card,10497.0,6600,3897.0
ORD115522,2024-07-19,CUST10940,Yash Gawande,Female,21.0,Pune,Maharashtra,West,Home & Kitchen,Kitchen,Mixer Grinder,4,3499,0.05,UPI,13296.2,8800,4496.2
ORD101980,2025-01-04,CUST10167,Karan Das,Male,43.0,Mysuru,Karnataka,South,Electronics,Accessories,USB-C Hub,1,1899,0.2,UPI,1519.2,1050,469.2
ORD111425,2025-02-24,CUST12896,Yash Patil,Male,25.0,Mysuru,Karnataka,South,Beauty,Skincare,Moisturizer,1,699,0.1,UPI,629.1,320,309.1
ORD119982,2024-03-14,CUST16176,Diya Pawar,Female,36.0,Ahmedabad,Gujarat,West,Sports,Fitness,Yoga Mat,1,899,0.05,UPI,854.05,420,434.05
ORD117317,2025-09-19,CUST13469,Priya Kumar,Male,25.0,Jaipur,Rajasthan,North,Beauty,Skincare,Face Wash,1,399,0.25,Debit Card,299.25,180,119.25
ORD112155,2025-12-25,CUST11828,Tanvi Jadhav,Male,22.0,Bengaluru,Karnataka,South,Grocery,Snacks,Dry Fruits 500g,5,799,0.0,Debit Card,3995.0,2600,1395.0
ORD112857,2024-06-23,CUST12420,Raj Chavan,Male,53.0,Pune,Maharashtra,West,Electronics,Laptops,HP 15s Laptop,1,54999,0.25,Cash,41249.25,43000,-1750.75
ORD107424,2024-01-05,CUST11690,Simran Joshi,Male,28.0,Chandigarh,Chandigarh,North,Grocery,Staples,Basmati Rice 5kg,1,699,0.1,UPI,629.1,520,109.1
ORD105626,2024-06-29,CUST13504,Sneha Shah,Male,38.0,Amravati,Maharashtra,West,Grocery,Staples,Wheat Flour 5kg,2,299,0.15,UPI,508.3,440,68.3
ORD101682,2024-10-11,CUST11348,Varun Joshi,Male,31.0,Mumbai,Maharashtra,West,Clothing,Men,Jeans,1,1999,0.2,Net Banking,1599.2,1050,549.2
ORD116133,2024-08-06,CUST13639,Isha Das,Male,21.0,Delhi,Delhi,North,Beauty,Skincare,Moisturizer,2,699,0.2,UPI,1118.4,640,478.4
ORD120563,2024-01-11,CUST15163,Rahul Gawande,Male,30.0,Amravati,Maharashtra,West,Grocery,Staples,Basmati Rice 5kg,1,699,0.05,UPI,664.05,520,144.05
ORD116335,2025-12-26,CUST14651,Arjun Das,Male,37.0,Mysuru,Karnataka,South,Sports,Outdoor,Cricket Bat,2,2999,0.1,UPI,5398.2,3400,1998.2
ORD106446,2024-10-16,CUST10078,Pooja Reddy,Male,26.0,Patna,Bihar,East,Electronics,Mobiles,OnePlus Nord CE,1,24999,0.05,UPI,23749.05,17800,5949.05
ORD120500,2024-09-11,CUST14915,Simran Kumar,Female,18.0,Mysuru,Karnataka,South,Clothing,Women,Saree,2,2499,0.2,UPI,3998.4,2600,1398.4
ORD100988,2024-01-06,CUST14430,Karan Sharma,Male,40.0,Hyderabad,Telangana,South,Sports,Fitness,Dumbbell Set,4,2499,0.1,Net Banking,8996.4,5800,3196.4
ORD115083,2025-10-03,CUST14549,Amit Iyer,Female,38.0,Pune ,Maharashtra,West,Sports,Outdoor,Cricket Bat,5,2999,0.0,Net Banking,14995.0,8500,6495.0
ORD111645,2025-07-12,CUST14745,Riya Patil,Female,46.0,Bhubaneswar,Odisha,East,Electronics,Laptops,Lenovo IdeaPad Slim,1,58999,0.1,Wallet,53099.1,45500,7599.1
ORD119280,2025-04-21,CUST16392,Riya Shah,Male,43.0,Kolkata,West Bengal,East,Grocery,Staples,Wheat Flour 5kg,4,299,0.05,UPI,1136.2,880,256.2
ORD120162,2024-12-20,CUST13315,Pooja Singh,Male,32.0,Hyderabad,Telangana,South,Electronics,Audio,JBL Bluetooth Speaker,2,3999,0.05,UPI,7598.1,4900,2698.1
ORD122042,2024-08-10,CUST15954,Raj Sharma,Female,30.0,Chandigarh,Chandigarh,North,Home & Kitchen,Kitchen,Air Fryer,3,6999,0.05,Cash,19947.15,13950,5997.15
ORD111722,2024-12-05,CUST15940,Aisha Das,Female,28.0,Kolkata,West Bengal,East,Home & Kitchen,Kitchen,Electric Kettle,1,1499,0.0,Credit Card,1499.0,850,649.0
ORD103093,2025-04-22,CUST11287,Yash Joshi,Female,22.0,Chandigarh,Chandigarh,North,Beauty,Hair Care,Hair Dryer,1,1899,0.15,Net Banking,1614.15,1050,564.15
ORD119539,2024-11-14,CUST12922,Riya Sharma,Female,30.0,Mumbai,Maharashtra,West,Sports,Outdoor,Football,2,999,0.15,Net Banking,1698.3,960,738.3
ORD113261,2024-11-10,CUST13687,Rohan Kumar,Female,28.0,Patna,Bihar,East,Beauty,Skincare,Face Wash,1,399,0.6,Cash,379.05,180,199.05
ORD113998,2024-09-26,CUST10074,Aarav Gupta,Male,46.0,Bengaluru,Karnataka,South,Grocery,Staples,Basmati Rice 5kg,4,699,0.2,Credit Card,2236.8,2080,156.8
ORD127777,2025-06-21,CUST10839,Ananya Deshmukh,Female,18.0,Kochi,Kerala,South,Home & Kitchen,Furniture,Office Chair,2,8999,0.05,Credit Card,17098.1,12200,4898.1
ORD118207,2025-07-17,CUST11146,Nikhil Kumar,Male,24.0,Delhi,Delhi,North,Electronics,Mobiles,Samsung Galaxy A15,2,17999,0.0,Net Banking,35998.0,25000,10998.0
ORD129563,2025-03-15,CUST14753,Aarav Joshi,Male,33.0,Bengaluru,Karnataka,South,Clothing,Men,Jeans,1,1999,0.0,Cash,1999.0,1050,949.0
ORD117482,2025-05-12,CUST14365,Aisha Iyer,Male,39.0,Lucknow,Uttar Pradesh,North,Sports,Outdoor,Football,5,999,0.1,Cash,4495.5,2400,2095.5
ORD110396,2024-07-10,CUST14617,Rohan Gawande,Male,27.0,Ahmedabad,Gujarat,West,Home & Kitchen,Appliances,Ceiling Fan,5,2899,0.1,UPI,13045.5,9250,3795.5
ORD102844,2025-10-06,CUST10691,Aisha Singh,Male,18.0,Kochi,Kerala,South,Sports,Outdoor,Football,5,999,0.2,Cash,3996.0,2400,1596.0
ORD109078,2025-01-17,CUST13948,Yash Patil,Female,25.0,Chennai,Tamil Nadu,South,Home & Kitchen,Appliances,Ceiling Fan,3,2899,0.15,Net Banking,7392.45,5550,1842.45
ORD103342,02-06-2024,CUST14985,Diya Kumar,Male,,Nagpur,Maharashtra,West,Beauty,Hair Care,Shampoo,1,499,0.0,Debit Card,499.0,240,259.0
ORD116422,2025-05-11,CUST13487,Diya Reddy,Male,33.0,mumbai,Kerala,South,Grocery,Staples,Basmati Rice 5kg,1,699,0.25,Debit Card,524.25,520,4.25
ORD106540,2024-05-05,CUST12865,Nikhil Deshmukh,Male,45.0,Hyderabad,Telangana,South,Grocery,Staples,Basmati Rice 5kg,2,699,0.15,Cash,1188.3,1040,148.3
ORD129350,2025-03-02,CUST10099,Kavya Gawande,Female,38.0,Lucknow,Uttar Pradesh,North,Beauty,Hair Care,Shampoo,2,499,0.1,Debit Card,898.2,480,418.2
ORD114288,2024-06-01,CUST10359,Rahul Jadhav,Female,28.0,Aurangabad,Maharashtra,West,Electronics,Laptops,HP 15s Laptop,2,54999,0.15,Credit Card,93498.3,86000,7498.3
ORD125091,2024-08-18,CUST11302,Zoya Mehta,Female,28.0,Chennai,Tamil Nadu,South,Sports,Outdoor,Football,2,999,0.1,Credit Card,1798.2,960,838.2
ORD103356,2025-01-25,CUST12290,Isha Singh,Male,44.0,Delhi,Delhi,North,Sports,Fitness,Yoga Mat,5,899,0.1,Cash,4045.5,2100,1945.5
ORD113025,2024-05-22,CUST14538,Nikhil Mishra,Male,41.0,Ahmedabad,Gujarat,West,Grocery,Snacks,Dry Fruits 500g,1,799,0.0,Cash,799.0,520,279.0
ORD126029,2024-03-12,CUST12584,Yash Verma,Male,25.0,Hyderabad,Telangana,South,Electronics,Audio,JBL Bluetooth Speaker,3,3999,0.15,UPI,10197.45,7350,2847.45
ORD111745,2024-02-01,CUST13658,Simran Deshmukh,Female,37.0,Kochi,Kerala,South,Electronics,Accessories,Mechanical Keyboard,2,2499,0.1,Cash,4498.2,2900,1598.2
ORD111801,2024-05-17,CUST13125,Aditya Verma,Male,28.0,Delhi,Delhi,North,Beauty,Skincare,Moisturizer,3,699,0.1,UPI,1887.3,960,927.3
ORD127082,2024-01-01,CUST13939,Nikhil Jadhav,Female,49.0,Bhubaneswar,Odisha,East,Home & Kitchen,Kitchen,Air Fryer,1,6999,0.2,UPI,5599.2,4650,949.2
ORD127570,2024-10-03,CUST10107,Meera Deshmukh,Male,33.0,Hyderabad,Telangana,South,Beauty,Skincare,Moisturizer,2,699,0.05,UPI,1328.1,640,688.1
ORD114414,2025-10-12,CUST13304,Simran Pawar,Female,32.0,Surat,Gujarat,West,Clothing,Women,Saree,1,2499,0.2,Net Banking,1999.2,1300,699.2
ORD107813,2025-03-25,CUST15250,Vikram Das,Female,29.0,Chandigarh,Chandigarh,North,Sports,Fitness,Dumbbell Set,1,2499,0.1,Credit Card,2249.1,1450,799.1
ORD129710,2024-04-17,CUST14036,Aditya Joshi,Male,24.0,Kochi,Kerala,South,Beauty,Skincare,Moisturizer,1,699,0.0,Wallet,699.0,320,379.0
ORD125482,2025-05-11,CUST14763,Priya Chavan,Female,30.0,Ahmedabad,Gujarat,West,Beauty,Skincare,Face Wash,1,399,0.1,Debit Card,359.1,180,179.1
ORD124604,2024-07-30,CUST14246,Nikhil Singh,Male,40.0,Chennai,Tamil Nadu,South,Electronics,Audio,Boat Airdopes,1,1499,0.2,UPI,1199.2,820,379.2
ORD121510,2024-01-02,CUST16342,Aisha Chavan,Male,39.0,Amravati,Maharashtra,West,Sports,Outdoor,Cricket Bat,1,2999,0.0,Cash,2999.0,1700,1299.0
ORD127083,2024-05-13,CUST13870,Tanvi Jadhav,Female,34.0,Bhubaneswar,Odisha,East,Electronics,Laptops,Lenovo IdeaPad Slim,1,58999,0.15,Cash,50149.15,45500,4649.15
ORD102428,2024-08-31,CUST14276,Simran Sharma,Male,29.0,Bhubaneswar,Odisha,East,Electronics,Audio,Boat Airdopes,1,1499,0.15,upi,1274.15,820,454.15
ORD121427,2025-12-13,CUST10528,Akash Pawar,Male,31.0,Chennai,Tamil Nadu,South,Grocery,Beverages,Coffee 500g,1,499,0.05,UPI,474.05,290,184.05
ORD121730,2025-11-11,CUST10186,Kavya Reddy,Female,26.0,Kochi,Kerala,South,Electronics,Laptops,Lenovo IdeaPad Slim,2,58999,0.1,UPI,106198.2,91000,15198.2
ORD125338,2025-01-19,CUST15726,Zoya Mishra,Female,29.0,Nashik,Maharashtra,West,Clothing,Footwear,Running Shoes,3,2999,0.05,UPI,8547.15,4950,3597.15
ORD111939,2024-08-02,CUST14275,Akash Gupta,Female,24.0,Bhubaneswar,Odisha,East,Electronics,Audio,Boat Airdopes,2,1499,0.15,UPI,2548.3,1640,908.3
ORD121195,2025-10-22,CUST10945,Aditya Deshmukh,Female,34.0,Chennai,Tamil Nadu,South,Clothing,Women,Kurti,2,1499,0.2,Credit Card,2398.4,1440,958.4
ORD124860,2025-07-11,CUST14618,Priya Kulkarni,Male,33.0,Lucknow,Uttar Pradesh,North,Electronics,Audio,Boat Airdopes,1,1499,0.15,Credit Card,1274.15,820,454.15
ORD117070,2024-06-03,CUST16017,Aisha Verma,Female,36.0,Lucknow,Uttar Pradesh,North,Electronics,Accessories,USB-C Hub,2,1899,0.1,UPI,3418.2,2100,1318.2
ORD104799,2024-04-06,CUST10788,Ananya Kumar,Female,26.0,Lucknow,Uttar Pradesh,North,Electronics,Accessories,USB-C Hub,1,1899,0.0,Credit Card,1899.0,1050,849.0
ORD123821,2024-09-24,CUST13483,Akash Das,Male,29.0,Aurangabad,Maharashtra,West,Sports,Outdoor,Cricket Bat,1,2999,0.0,UPI,2999.0,1700,1299.0
ORD102353,2024-07-05,CUST12303,Arjun Jadhav,Male,28.0,Chennai,Tamil Nadu,South,Home & Kitchen,Kitchen,Mixer Grinder,1,3499,0.1,UPI,3149.1,2200,949.1
ORD122737,2024-09-18,CUST12707,Rahul Mishra,Male,43.0,Lucknow,Uttar Pradesh,North,Beauty,Skincare,Moisturizer,1,699,0.15,UPI,594.15,320,274.15
ORD116378,2024-09-29,CUST13205,Rahul Chavan,Female,61.0,Bengaluru,Karnataka,South,Electronics,Accessories,Mechanical Keyboard,1,2499,0.1,Cash,2249.1,1450,799.1
ORD111383,2024-12-10,CUST14666,Akash Deshmukh,Male,29.0,Kolkata,West Bengal,East,Electronics,Accessories,Wireless Mouse,1,799,0.1,Debit Card,719.1,420,299.1
ORD120953,2025-06-01,CUST14211,Zoya Reddy,Male,35.0,Chennai,Tamil Nadu,South,Electronics,Mobiles,OnePlus Nord CE,5,24999,0.1,UPI,112495.5,89000,23495.5
ORD124597,2024-12-21,CUST10225,Rahul Singh,Male,34.0,Bengaluru,Karnataka,South,Grocery,Beverages,Green Tea,3,349,0.1,UPI,942.3,570,372.3
ORD119136,2024-11-09,CUST10136,Karan Sharma,Female,46.0,Chennai,Tamil Nadu,South,Home & Kitchen,Kitchen,Air Fryer,2,6999,0.05,UPI,13298.1,9300,3998.1
ORD109077,2024-01-06,CUST12163,Aisha Joshi,Male,36.0,Mumbai,Maharashtra,West,Clothing,Women,Saree,5,2499,0.05,UPI,11870.25,6500,5370.25
ORD108073,2024-09-04,CUST13493,Varun Mishra,Male,25.0,Kochi,Kerala,South,Beauty,Hair Care,Shampoo,2,499,0.2,Debit Card,798.4,480,318.4
ORD125493,2025-02-24,CUST11996,Zoya Nair,Male,37.0,Kochi,Kerala,South,Electronics,Mobiles,Samsung Galaxy A15,1,17999,0.1,Debit Card,16199.1,12500,3699.1
